decl,diaObjectId,rPSFluxChi2,rPSFluxErrMean,rPSFluxLinearSlope,rPSFluxMAD,rPSFluxMax,rPSFluxMean,rPSFluxMeanErr,rPSFluxMin,rPSFluxNData,rPSFluxSigma,rPSFluxStetsonJ
-44.5446735,1251270620688155172,159.7147121,308.290511,-6.2818874,1709.1175943,3131.9772523,0.9475478,147.2847582,-1460.8941238,4.0,2288.4760804,5.7467793
-44.5749277,1251270620688155153,3148.0220655,358.8129694,-22.2596424,6524.9281743,-8391.8515601,-25327.2837845,178.2336468,-37565.8154664,4.0,11986.4450723,23.6274834
-44.5953527,1251270620688155155,22.2703112,339.4916132,-0.6864789,719.7806772,1961.6907544,1036.4189197,167.4592668,-156.2888328,4.0,947.2661606,2.003589
-44.5747497,1251270620688155157,51.1024418,295.643011,-0.0417388,266.1327829,3826.2661343,1905.6957229,80.5096563,1320.47417,13.0,648.6378276,0.5524692
-44.5282437,1251270620688155161,9.2861746,450.9198134,1.7870551,977.6213704,90.0183536,-1102.3421529,312.9782218,-1865.2243872,2.0,1382.5654008,2.0693207
-44.4994105,1251270620688155163,2.1596114,479.3533424,-0.9573981,500.7600512,-2117.5711836,-2516.0490058,333.5708961,-3119.091286,2.0,708.1816559,0.8819962
-44.5298863,1251270620688155164,88.8023022,216.702148,-2.6546985,270.9262575,1466.6001102,-578.6951287,122.9181371,-1354.494374,3.0,1556.4560766,4.0569961
-44.5944968,1251270620688155150,1.4956673,235.8785547,-0.5732332,206.0721812,1530.7549056,1266.7188785,161.6977012,1118.6105432,2.0,291.4300735,0.3128004
-44.5724111,1251270620688155134,367203.2783984,464.8418642,-118.2046916,89217.7476411,327830.0634212,91163.3207032,152.5860117,27760.9128829,7.0,126459.4507212,208.3861007
-44.5754023,1251270620688155127,547.9784979,283.6082382,-2.0753549,1086.0493626,2514.9648308,-411.1990461,71.695829,-3178.0017349,15.0,1759.5649001,4.8410294
-44.5786442,1251270620688155128,42.0363118,221.1210649,0.2391229,221.2062592,2223.562351,1539.0814288,71.5472795,810.0619474,9.0,464.929263,1.0038977
-44.5778931,1251270620688155129,19.3195525,185.9276834,-0.0985556,179.5499645,1788.1299636,1219.1283276,65.0076104,891.2760887,8.0,294.7899308,0.4927544
-44.4990059,1251270620688155136,0.8959512,207.3208811,0.3260069,140.0129367,1944.6669301,1767.6375175,142.6565436,1664.6410566,2.0,198.008194,-0.0848042
-44.6274625,1251270620688157402,681.9522266,246.0981394,-548226.3359111,4545.0713866,1884.3912634,-2824.3149091,173.9330392,-7205.7515099,2.0,6427.7015969,25.116673
-44.4909309,1251270620688156872,29181.2704781,679.0642654,2437.4114862,82727.7201445,70436.5519096,-33623.2568002,467.905499,-95018.8883794,2.0,116994.6638126,151.8080302
-44.587305,1251270620688155221,5191.0401205,373.3747513,-747.789898,19031.7827132,-31638.2144921,-51887.0160366,263.6103784,-69701.7799185,2.0,26915.0052292,69.3359307
-44.5112135,1251270620688155224,15.5081162,187.5117377,1.4527348,522.3000277,-10.3723077,-507.4146019,132.474448,-1054.9723632,2.0,738.6437829,3.1353968
-44.4795588,1251270620688155213,79.7184545,258.7465953,-0.4894586,224.9777322,1366.5490272,-687.263885,126.4199691,-1539.4454181,4.0,1370.6333951,2.7068231
-44.5705399,1251270620688154993,1546.1394867,509.3275256,-6.1299131,2392.3464695,10470.3402804,2133.4528755,97.480277,-5923.4525028,27.0,3867.0064354,6.2036305
-44.4951941,1251270620688155005,59.7442749,255.4490134,-0.009005,452.2823774,1238.2704373,-762.5168978,100.8764133,-1377.4529081,6.0,998.0366146,2.238911
-44.5741124,1251270620688154985,79144.4316888,438.7079648,-3946.3424086,88995.0134361,110479.4795165,-12703.3065367,292.0678799,-67510.5473557,2.0,125857.9549849,238.6187838
-44.5724432,1251270620688154992,5210.8038103,326.6878063,6.2222224,3504.5790314,37714.5044557,14069.6590975,161.7180888,5131.1445314,4.0,14800.1286939,29.2239209
-44.4907294,1251270620688154920,4628112.1109728,885.5730965,515.4764169,376646.2410454,985358.4737943,-11878.5331213,170.7010654,-357449.0366648,19.0,437471.4565072,431.6319874
-44.4994646,1251270620688155098,4.1193857,339.170982,11.3713528,498.9415387,-1230.7504206,-1515.9328494,222.1256596,-2228.633498,2.0,705.6098908,1.0260281
-44.5873249,1251270620688155021,67183.7118811,336.1817827,10.5133708,17626.5328337,-72318.5874041,-122015.9620715,82.35208,-149555.3209571,16.0,23192.8111169,53.8498117
-44.5071758,1251270620688155031,137.9266742,816.9099847,-45.5683068,2025.6545718,-3223.5161972,-8112.0008664,468.5323551,-16076.1001312,3.0,6910.3134232,5.9562721
-44.5874588,1251270620688155033,7374.0335892,365.592277,-8.1023237,18369.1917125,-95997.9037136,-119903.7121477,207.4145589,-138435.9357894,3.0,21282.7114778,50.0648791
-44.5876656,1251270620688155035,848.8511104,528.6223225,0.9240644,1916.2732226,15334.8456476,5740.8646967,99.4661688,1723.8694437,28.0,3030.4556133,4.0390238
-44.5698665,1251270620688155012,243.9594414,305.7667591,-0.6419678,219.969985,2359.1144006,1302.1181888,95.4108092,-2492.4114112,10.0,1781.5197547,2.1684305
-44.5326699,1251270620688155017,107.1731604,225.6565819,-1.0782491,37.5475023,1472.8126353,-656.2818517,100.8861428,-1335.1868763,5.0,1183.8189588,1.893977
-44.6431352,1251270620688156184,5.7182021,277.0073679,3.8844592,497.7305546,-1007.3403467,-1188.1845676,160.5089564,-2002.8014559,2.0,703.8973008,1.2443682
-44.5600271,1251270620688156031,63.144121,303.7974153,-53.1733116,1807.0208454,1004.2480828,317.2660698,178.4522429,-2609.7936079,2.0,2555.513387,5.6922033
-44.5700996,1251270620688156538,1.6331766,228.0785498,6.4714542,206.5488049,1775.9411731,1596.435954,160.2327609,1362.8435633,2.0,292.1041212,0.7312413
-44.6312707,1251270620688156631,561.674253,309.7502578,145.8500568,4476.1854454,-24107.7895629,-29286.8848662,178.5203644,-34582.5577591,3.0,5255.7904563,13.3122642
-44.6264752,1251270620688156391,91.2905265,257.1989296,6.1232406,856.2708835,1131.1360209,-362.0296474,126.1131908,-1651.2343387,4.0,1362.001299,4.6327794
-44.5742562,1251270620688156264,96.645159,313.0799694,-87.3154837,2179.7790104,-59846.7745812,-61782.7862829,220.3380993,-64206.332602,2.0,3082.6730395,8.7329086
-44.4916597,1251270620688156474,54.2517625,222.3608318,-11.8013063,1193.8337016,1420.4438348,-335.7591342,142.9732782,-967.2235684,2.0,1688.335812,5.502967
-44.5739169,1251270620688156476,49191.984048,790.5159777,-62482.7605272,124503.4610414,562354.66359,415083.4221887,551.884824,313347.7415072,2.0,176074.4831671,203.4249778
-44.5877313,1251270620688156169,13334.7716687,635.1593082,-1069.3885007,25854.0273229,246630.347309,194574.2731606,315.7261285,146802.1468828,4.0,41167.0605939,51.7537708
-44.5719937,1251270620688156269,174690.3558809,897.6229537,2503.4074958,91237.6605916,290512.5982325,85659.0493026,388.6966348,-99063.733704,5.0,177557.7931245,190.895036
-44.6280336,1251270620688156468,21351.8568151,538.8040173,-25480.0527969,15040.6513354,235958.2558607,160229.4677099,307.5325124,126829.5178896,3.0,59143.7101341,75.2618476
-44.5941914,1251270620688156645,3275.874302,911.7955369,-4573969.9329613,36909.6556601,377243.243182,338798.9040355,644.3185558,303423.9318618,2.0,52198.135617,55.5628658
-44.6275226,1251270620688156159,71668.1240027,510.753415,-754.3263833,99232.2452205,252990.944322,110227.114078,333.1012395,54526.453881,2.0,140335.5870156,222.6905773
-44.6491372,1251270620688156446,5031.87666,782.1705147,15279.0613397,39245.4608445,-87514.8051199,-128738.0098714,552.5508816,-166005.7268088,2.0,55501.4629878,68.6985034
-44.5739721,1251270620688156171,149.8408103,807.0668363,-1848227.7146689,6986.3007695,458689.6988725,451519.2703908,570.5337446,444717.0973335,2.0,9880.1212991,11.4999642
-44.5740283,1251270620688156325,22241.8467256,680.5430281,2611.733572,71923.7499314,13199.3891492,-68189.3998322,478.0720784,-130648.1107135,2.0,101715.5426097,139.6908572
-44.6408919,1251270620688156649,81739.6565418,447.788856,-494.6178946,20688.0303261,69867.239967,-63981.460713,250.1866186,-110240.8838654,3.0,98557.6794596,144.2626116
-44.5820729,1251270620688156352,24.4000097,180.0913414,99.1911972,643.4718446,2931.4498275,2022.955908,118.7053071,1644.5061384,2.0,910.0066096,3.5513416
-44.5941798,1251270620688156552,30.8946118,227.7061619,21.6283934,332.3828148,2153.5061671,1391.9018795,101.5754151,401.5502515,5.0,643.1757114,1.4825082
-44.5741385,1251270620688156559,7.9833846,334.7224418,-26.7369283,668.8505177,-32510.6978781,-33202.8127455,236.577082,-33848.3989135,2.0,945.8974733,2.037766
-44.591403,1251270620688156223,0.4051457,147.2239136,1.9516162,66.2683553,915.6468901,847.6436011,104.0762635,783.1101795,2.0,93.7176068,-0.7712197
-44.499426,1250786835571933186,2165672.4040621,1006.5666261,67.2440119,6532.0571437,86336.0878131,-16519.861379,127.3454906,-514578.8556372,59.0,122636.4414627,57.631074
-44.5456974,1250795631664957208,252404.5082661,540.1543936,-1657.2508472,208943.4871586,338226.0171915,-22578.3565902,285.6532819,-79660.9571257,2.0,295490.7133092,381.8193121
-44.4724058,1250795631664957213,0.0470863,502.5003479,2.6628049,77.1282598,2564.9726309,2483.8645249,354.9662893,2410.7161113,2.0,109.075831,-0.9761721
-44.5795494,1250795631664957265,211855.1209591,742.860773,-2397.8075357,83648.943295,256759.2584759,54948.2967901,290.6502034,-91003.8682095,6.0,143462.9982358,176.327507
-44.60102,1250795631664957135,170593.3614397,364.2036388,-130.2090358,2443.6449339,214366.2160959,-24938.3444135,157.0781922,-44977.5075721,4.0,128299.0496861,127.8221734
-44.5317211,1250795631664955627,20.7111449,356.7010106,1.5283351,177.9617765,2333.7531678,1839.0256814,118.5764845,507.8228088,9.0,568.3064159,0.0588731
-44.5004176,1250795631664957145,53.6361216,382.9970235,-12.370396,1006.3478658,2723.6414838,-870.9610789,173.4773209,-2072.6061951,3.0,2529.1654888,3.465538
-44.5180243,1250795631664957150,18.4841411,592.9696094,10.877134,1370.6493952,-1966.6434023,-3378.0206683,264.6868861,-5135.7998536,5.0,1305.1446873,1.2214145
-44.4778824,1250795631664957198,112401.0288338,869.9983809,12275501.8160068,139830.8759597,763424.0176087,488381.5577879,490.7540904,343246.3850741,3.0,213968.9310297,189.8433822
-44.494454,1250795631664957197,735724.1257503,638.2774414,-1854.9654455,283755.5789411,579023.2204394,21201.9650641,236.239467,-69918.2884216,4.0,345375.4748843,387.6092413
-44.5736585,1250795631664955624,0.4478716,223.3555727,0.5765493,106.0317134,-1113.027743,-1202.2511037,156.4345031,-1325.0911697,2.0,149.9514871,-0.7405459
-44.562074,1250795631664955623,204.2155803,500.5409413,3.1169465,578.0675601,6527.2331664,3509.1694734,89.5171453,169.6555387,31.0,1264.5830613,1.1999156
-44.5622358,1250795631664955625,160.8158739,341.0730768,1.256497,1275.5407096,1849.8718863,314.9450513,126.480294,-2607.344862,7.0,1754.9659892,4.1963606
-44.4717436,1250795631664957194,0.2457463,296.5994765,3.6014388,104.3294445,-1350.2027369,-1437.2339946,207.544034,-1558.861626,2.0,147.5441154,-0.8680593
-44.4904064,1250795631664957203,92.9104696,851.2852484,-1535012.4990222,5802.347262,527694.0381621,521808.0560251,601.9026699,516089.343638,2.0,8205.7581916,8.9654338
-44.6387917,1250795631664957207,0.0,754.1355874,-0.0923117,0.0,-5637.1146859,-5637.1146859,533.2543878,-5637.1146859,2.0,0.0,-1.0
-44.5882333,1250795631664955619,199.3730041,335.6419872,2.0883247,1415.1080852,1825.8958117,-97.2152545,117.0594948,-2145.600531,8.0,1726.3405476,4.428753
-44.5320113,1250795631664957185,0.0224813,458.2758663,8.8599915,48.5912323,-2386.2380443,-2436.0728868,323.9703574,-2483.420509,2.0,68.7183798,-0.9886954
-44.6016771,1250795631664957188,1015.3755687,753.5373464,731208.2975756,16978.6566697,422431.0074005,405483.9516105,532.8306754,388473.6940611,2.0,24011.4465332,31.3010757
-44.5719937,1250786835571934856,174690.3558809,897.6229537,2503.4074958,91237.6605916,290512.5982325,85659.0493026,388.6966348,-99063.733704,5.0,177557.7931245,190.895036
-44.6315767,1250795631664957408,8625.0096895,439.7822639,-1154.9273024,28892.1666764,19104.808988,-11438.9077411,310.5915334,-38679.5243648,2.0,40859.6939601,89.814046
-44.4961743,1250795631664957429,1.999623,126.0268947,561515.5312505,126.059255,-5352.230587,-5484.9662325,89.0206411,-5604.349097,2.0,178.2747081,0.9899777
-44.5742562,1250786835571934851,96.645159,313.0799694,-87.3154837,2179.7790104,-59846.7745812,-61782.7862829,220.3380993,-64206.332602,2.0,3082.6730395,8.7329086
-44.6250591,1250795631664957440,4223.1319279,526.6087313,-92.4533489,7648.6824272,-145838.2269031,-175106.4397652,262.4351361,-192726.5728225,4.0,19863.710264,26.4739821
-44.6499388,1250795631664957352,500122.34651,799.7221519,-988.759858,200274.4143426,586596.2611589,57753.1024283,301.3685493,-131117.0556588,6.0,265731.3364907,268.7323951
-44.5795175,1250795631664955615,10354737.7929634,1288.8528931,95.3539823,590227.4649424,3075932.8589454,431242.8881231,228.2012983,-89526.1838164,19.0,1191406.5427444,608.2774418
-44.5899146,1250795631664957332,380711.7540086,1044.0179404,4631.2913195,141806.1231268,892047.0335632,335007.2746523,411.7332781,121312.4151383,6.0,317623.7613743,228.3778171
-44.5663079,1250795631664957338,272789.538763,872.5257734,-1864.479797,298314.1574661,556339.6737125,103608.9563926,457.8307516,-81921.8660454,3.0,319356.9978373,324.1382694
-44.6490318,1250795631664956939,5.4983622,129.0835669,-5.3376429,126.4163036,978.8805948,793.1472977,63.3895067,634.2235964,4.0,168.4966393,0.6442328
-44.5319892,1250795631664956917,2.5207776,547.1686529,-6.8853679,267.4142264,-2462.3197182,-3081.2883774,312.3369373,-3617.9864037,3.0,604.9887447,0.005126
-44.584782,1250795631664956919,82.3641026,464.5571029,23.4951347,693.4243269,2342.5980315,-816.5756521,265.2571368,-3040.529988,3.0,2928.3734192,4.4467158
-44.5623189,1250795631664956929,0.1759413,431.995545,4.75454,128.1676854,2513.7779559,2391.8871594,305.1920022,2257.4425851,2.0,181.2564789,-0.9077615
-44.4909041,1250795631664955646,10438.437248,417.0010723,18.3853371,14853.5527097,44603.049633,9169.4153005,205.2512892,-14994.9933494,4.0,24532.4922828,44.9208412
-44.6425095,1250786835571934939,3.4648181,233.3799063,-0.779244,74.6262599,-963.1662767,-1105.568214,127.2692338,-1607.3786384,3.0,352.3745576,0.073057
-44.5444426,1250795631664955647,1060.8448791,307.3667113,-9.3674324,7113.5692352,-10444.9666379,-18953.9650637,214.1611416,-24672.1051083,2.0,10060.1060893,29.254382
-44.6535198,1250795631664956879,0.4734176,338.5827717,-0.7999706,164.7859788,-1616.9531883,-1773.1341795,239.1691203,-1946.5251459,2.0,233.0425661,-0.7253225
-44.6490043,1250795631664956877,61.2750474,218.4768976,6.1497805,915.1941873,880.4879591,63.1184189,121.4715164,-1455.3838898,3.0,1177.0161931,4.1286435
-44.6431319,1250795631664956881,150612.690772,951.5134999,-357.2330866,124281.5443001,773182.6843293,418306.4797101,416.4667199,284103.0377797,5.0,203730.8287562,160.4402655
-44.6383826,1250795631664956883,1.2467911,249.1179693,0.0845062,135.407664,-1237.2088632,-1439.1337057,143.6108543,-1622.5879769,3.0,195.5070427,-0.3823495
-44.6305616,1250795631664956884,16.4460413,358.3932869,-14.1231051,1029.4440721,359.1544925,-789.137567,252.1496568,-1699.7336517,2.0,1455.8537685,3.1522102
-44.6157785,1250795631664956860,2.3520199,572.6966471,-1.4956071,445.6555998,-1519.3293298,-2425.8212449,316.5091342,-2860.7147183,3.0,683.1612216,0.0197854
-44.626447,1250795631664956865,8.8362682,251.4526366,1.6870475,303.1304304,1115.4546414,805.1132803,120.3125769,173.1295519,4.0,438.3503168,0.8908895
-44.6314571,1250795631664956885,1169942.8147598,629.5279994,-247.1434967,12500.4991748,1278153.526659,23040.581839,201.2720253,-59216.0878527,7.0,487080.5668353,268.9874324
-44.5439727,1250795631664955652,12529.4537194,329.6973056,23.3062622,7315.4295287,42371.6286204,5203.3652199,185.0858321,-9060.286985,3.0,27823.9159591,57.4812268
-44.4844505,1250795631664956905,20.4065564,235.4220056,-3.3498891,554.2269205,1225.7312874,377.5390493,135.6763075,-264.0555225,3.0,752.9834576,2.1549796
-44.6249616,1250795631664956886,11252.5812233,757.2750766,255.9666656,52015.2381397,289982.4965292,227591.6584564,435.7976241,176739.7494753,3.0,56683.7904621,60.9066867
-44.605689,1250795631664956889,58.0302366,238.1973233,5.7818167,966.4616717,1198.228474,13.954476,136.4257115,-1238.2642836,3.0,1226.8887829,4.0432726
-44.6026435,1250795631664956890,24.9262108,358.0453831,0.4682778,742.6723633,332.5206622,-823.483175,177.5837202,-1898.2352719,4.0,1018.5733341,2.2457957
-44.5944427,1250795631664956893,19496.2571768,745.4156685,5439084.9500292,73767.5896617,422113.0022095,338336.075441,523.425399,274577.8228862,2.0,104323.1257631,130.5158796
-44.5966399,1250795631664956894,7.9582792,132.9068768,1.5407663,275.0108074,-494.537369,-628.6213875,83.7130205,-1044.5589838,2.0,388.9240137,1.6609416
-44.5920774,1250795631664957092,0.0926616,223.0286538,-2.0934547,48.0147845,-1159.0616584,-1208.9134567,157.6184617,-1255.0912273,2.0,67.9031594,-0.9525411
-44.5740283,1250786835571934917,22241.8467256,680.5430281,2611.733572,71923.7499314,13199.3891492,-68189.3998322,478.0720784,-130648.1107135,2.0,101715.5426097,139.6908572
-44.4773843,1250795631664957066,8307.2455735,530.2723927,-63.4939048,18434.2668199,-161205.057445,-185651.966669,210.9856662,-213826.0239898,6.0,20925.0263227,34.846681
-44.4873332,1250795631664955635,3824.5844279,169.5906663,-31.7202068,7469.228779,1123.1304707,-8111.0550362,117.3565371,-13815.3270873,2.0,10563.0846398,55.1068095
-44.5936223,1250795631664957117,3.2927097,349.1750962,0.2013872,253.5656617,-1656.1583176,-1976.9503989,198.1002342,-2503.3573176,3.0,434.826063,0.3477049
-44.5485622,1250795631664955629,371.2682605,613.4469313,1.1341302,1241.2070128,1563.5167082,-2544.5455255,108.0356412,-8381.336067,32.0,2153.8120819,2.1492003
-44.5464465,1250795631664957120,64.0916761,232.2998527,389.6379422,1329.4834281,1428.0858026,-288.1930071,158.8828808,-1230.8810536,2.0,1880.1734949,6.4612665
-44.5936693,1250795631664957046,120.1056787,350.1487859,-1.144967,1798.7705778,2268.1294523,-88.8232309,168.0761739,-2131.3943276,4.0,2256.0469793,5.626182
-44.6432311,1250795631664957034,12313.5039583,776.0122003,326.0588114,61162.7709645,-62131.7376529,-111801.3943488,541.3649709,-184457.2795819,2.0,86497.2202103,101.3041316
-44.6251954,1250795631664957035,55656.8391507,555.5699499,-236.9788507,44434.0522113,-28470.9692235,-112402.6051653,237.9015346,-178617.1963657,5.0,59811.6793862,105.61179
-44.5056167,1250795631664957040,0.4290213,161.122145,-30218.554157,74.6246668,1002.6410633,927.4876282,113.9284162,853.3917298,2.0,105.5352158,-0.755627
-44.5946708,1250795631664957850,1017.6254378,388.448185,-1370.5605756,8783.1394503,5836.5473949,-4156.5843567,272.7062096,-11729.7315058,2.0,12421.2349309,29.3779809
-44.5739721,1250786835571934760,149.8408103,807.0668363,-1848227.7146689,6986.3007695,458689.6988725,451519.2703908,570.5337446,444717.0973335,2.0,9880.1212991,11.4999642
-44.5877313,1250786835571934758,13334.7716687,635.1593082,-1069.3885007,25854.0273229,246630.347309,194574.2731606,315.7261285,146802.1468828,4.0,41167.0605939,51.7537708
-44.5368521,1250786835571934749,1018720.8176317,766.2999327,-2016.4091935,82898.0686607,616580.7820662,111815.9839538,280.8578463,-66009.9670029,4.0,322924.2290496,549.5838164
-44.6500265,1250795631664957891,141916.7972793,674.4437492,3482.247888,97833.0560116,19366.3745416,-126696.1650362,250.6673583,-243003.3502456,7.0,102900.1486366,135.3284527
-44.584258,1250786835571934752,91.1345765,426.9851376,-15.5214299,221.8359016,2518.5149033,426.405108,189.4198601,-1277.3747546,4.0,1834.3257219,3.2861992
-44.6017848,1250795631664957777,56.3054334,316.298422,272184.3855562,1678.5614155,-26293.2441717,-28036.2471369,223.5330796,-29650.3670026,2.0,2373.844319,6.7365422
-44.6465342,1250786835571934766,4.1543493,504.7220646,-7.1148639,733.7419266,-1723.5410041,-2647.761126,347.6494609,-3191.0248573,2.0,1037.6677838,1.1331344
-44.5774833,1250786835571934763,175.4589802,296.8485655,-13.3253279,1608.0944698,2503.606964,-194.1254063,108.8984824,-1567.5324314,6.0,1821.75288,4.7869322
-44.5146857,1250786835571934762,9.6061794,421.8775017,2.80166,327.5916609,-1276.6661063,-1893.4146523,195.6456401,-2822.2388214,4.0,653.4594702,0.6853949
-44.6160207,1250786835571934765,74.4039666,393.5052414,5.8428293,527.2097608,1982.9642116,-1096.3170471,190.4231294,-2520.9481973,4.0,2074.3394734,3.2297262
-44.5998681,1250786835571934719,2.0655652,735.4922938,4.7230334,755.6900182,3114.2274072,2578.6845459,502.9980999,1602.8473707,2.0,1068.7070728,0.5588348
-44.4724703,1250795631664958019,60.6533421,598.3605097,9.1333653,1293.7063597,2680.136107,-999.9537698,299.0607102,-3145.2761348,4.0,2716.6451205,3.2327406
-44.5305871,1250786835571934737,2.4619723,347.3223878,-3.0532502,392.7315221,2184.8888641,1643.4694333,231.664271,1399.4258199,2.0,555.4062449,0.6354793
-44.6156072,1250795631664957918,45.4804231,364.3017777,-834.8383279,1737.8666692,1500.5219085,-331.0235941,257.3192777,-1975.2114299,2.0,2457.7146132,5.9325474
-44.6275226,1250786835571934745,71668.1240027,510.753415,-754.3263833,99232.2452205,252990.944322,110227.114078,333.1012395,54526.453881,2.0,140335.5870156,222.6905773
-44.5230862,1250795631664957537,3.902036,509.0199252,7.3262056,711.2783201,-1350.5275848,-2021.5440693,359.4984761,-2773.0842251,2.0,1005.899447,1.6270323
-44.6038754,1250795631664957539,11.093882,437.0140978,10.1552124,1036.5453334,-1978.6275673,-2771.4279727,302.4784103,-4051.7182341,2.0,1465.8964685,2.3186926
-44.6394232,1250795631664957514,0.0127219,223.8675424,2997.0274915,17.8592938,1205.451719,1186.779212,158.1750868,1169.7331315,2.0,25.2568554,-0.9936187
-44.531974,1250795631664955607,1269709.9108279,738.4536073,-65.5616082,73300.1955262,1572467.5757209,23184.4043335,234.1006083,-155348.8980411,8.0,565137.0198321,239.2767868
-44.6021201,1250795631664957525,29003.6084535,685.906736,-41595.4297115,82883.2612203,411954.0885965,315406.5855806,480.0176734,246187.5661558,2.0,117214.6321115,157.2881202
-44.5464775,1250795631664957526,6.0838376,296.5743209,0.3391609,233.8438338,2139.5572977,1570.2507746,145.2971222,1182.832642,4.0,394.7246012,0.3725586
-44.4940944,1250795631664955602,740.9601861,755.3060366,22.8851813,14540.9078765,317267.1142451,302147.1921356,533.7642754,288185.2984922,2.0,20563.9491281,26.1562711
-44.5227018,1250795631664955603,0.1279051,174.6940767,-0.0816021,44.1869242,985.4683578,939.5170684,123.4534688,897.0945094,2.0,62.4897475,-0.9338555
-44.6012122,1250795631664957582,30318.4780141,382.4633446,-1524.9807805,48051.3521641,86933.434597,20137.1889277,254.0996108,-9169.2697312,2.0,67954.8739209,147.1791933
-44.5937975,1250795631664957584,56.0452154,316.2391069,50.825754,1674.2094077,1662.7859007,-56.8230272,223.5531393,-1685.6329146,2.0,2367.6896506,6.7574915
-44.5847467,1250795631664957588,4.6958376,401.9608559,0.1004711,129.5930115,-1788.2600345,-2048.9162794,195.6480385,-3015.3388777,4.0,578.7981445,-0.1136213
-44.517993,1250795631664957592,0.9752616,555.4966725,-13.6553043,387.9383342,-4457.3666496,-4835.3616684,392.6986729,-5233.243318,2.0,548.6276536,-0.0641536
-44.5437212,1250795631664957504,3277.6051977,691.1804025,4697327.6918546,27991.3865078,372496.7416808,342941.381506,488.1655556,316513.9686651,2.0,39585.798429,55.1970247
-44.6090249,1250786835571934782,50.2326068,375.3537477,-11.9433521,1910.7350087,2417.3725775,-153.0879054,253.0130473,-1404.0974399,2.0,2702.1873634,5.5235119
-44.5349725,1250786835571934774,0.7289721,384.1150103,8.6027622,231.9038487,-2035.4256843,-2264.8480055,271.5986653,-2499.2333817,2.0,327.961568,-0.5204867
-44.6431352,1250786835571934772,5.7182021,277.0073679,3.8844592,497.7305546,-1007.3403467,-1188.1845676,160.5089564,-2002.8014559,2.0,703.8973008,1.2443682
-44.4907722,1250795631664955593,443158.2904426,705.0721366,-45633.1994992,362779.8290316,735413.5642165,104616.8322885,367.2692004,9853.9061533,2.0,513048.1543719,504.342396
-44.4778283,1250795631664955599,214281.2110888,716.8893805,-57.6739675,22132.4914089,520605.9370345,266634.4537802,284.0070932,79914.729922,6.0,140176.2157283,142.8881105
-44.4977996,1250795631664957604,38.661891,165.6829288,25.7198496,730.9584346,6821.7027202,5970.3325221,115.9516972,5359.7858509,2.0,1033.7313318,5.1357657
-44.591403,1250786835571934800,0.4051457,147.2239136,1.9516162,66.2683553,915.6468901,847.6436011,104.0762635,783.1101795,2.0,93.7176068,-0.7712197
-44.4915744,1250795631664956242,27.9793594,532.8498818,-368091.9979928,1993.0345457,111327.8429086,109355.8776629,376.7659738,107341.7738173,2.0,2818.5764847,4.5837095
-44.5325172,1250795631664956249,1.5543993,155.8711303,0.7802688,137.7105581,1058.5553601,902.8278279,109.5057282,783.1342439,2.0,194.752139,0.6756501
-44.5001789,1250795631664956250,45.4379222,405.7105538,11.2606235,1987.339717,2417.828999,-461.2352731,263.4786715,-1556.8504351,2.0,2810.5227809,5.0224548
-44.4914437,1250795631664955825,6893.8786858,383.7093677,-48.8322765,3482.5533569,-13505.190459,-40274.9263927,221.0395787,-54371.3851708,3.0,22655.7964954,42.536903
-44.5003265,1250795631664955811,32.6204381,515.6469901,1.3111773,1116.6828487,305.500919,-1692.3879002,251.2183603,-3748.573873,4.0,1752.0699626,2.4310376
-44.5079864,1250795631664955809,108.7590867,235.0004301,0.2190692,365.5087326,2727.557621,1108.7980188,69.9356246,-657.1430831,11.0,862.8547817,1.8294408
-44.5241308,1250795631664955820,636081.3347784,816.8854969,-5182.5513856,292281.1263965,534712.7673948,80803.4641518,285.932528,-134247.8503522,7.0,261154.0985514,269.6052591
-44.5033931,1250795631664955818,92704.3869514,945.1054328,-964.398627,84458.3861243,560354.969705,275291.80298,534.3922848,149050.7238427,3.0,217229.7622637,162.7831234
-44.5441468,1250795631664956181,127.974403,331.7402601,12.8844099,2660.7970876,-6182.8018571,-9232.154387,232.6856064,-11504.3960323,2.0,3762.935328,9.991326
-44.5320341,1250795631664956177,113.5987903,757.8162222,6.4468511,1429.3302759,7337.1980282,3432.5068882,227.8571353,-939.382126,11.0,2585.5060633,2.2275973
-44.615725,1250795631664956176,97.5052757,697.0549619,-0.5304457,994.1980246,4083.4787077,302.326788,155.3499205,-2293.4392779,20.0,1601.577695,1.0935318
-44.58999,1250795631664956190,1781154.8976973,1012.0412052,-1235.477224,136884.0459467,1405084.672404,97561.8908438,327.8871023,-155347.366583,7.0,698043.0766812,401.2253576
-44.5443055,1250795631664956161,13.9750872,309.5025473,34.173243,820.8569648,-19439.0805957,-20393.010686,216.6740965,-21080.7945252,2.0,1160.8670523,2.782791
-44.5945033,1250795631664956195,1091527.1047099,482.0422983,-83.780363,47903.6335979,964061.1864777,-31486.9805017,134.4866206,-94500.3944569,8.0,356658.7005778,270.5392517
-44.5367308,1250795631664956206,56.8167052,329.5479934,-57.8253546,227.7653256,1695.7522721,-670.4357598,187.0560842,-1640.2978157,3.0,1863.8017328,2.9253281
-44.4828185,1250795631664956207,10622.0468238,414.1218259,-2411.6978407,30218.23148,95705.0415473,62445.9866514,291.7123822,35268.5785872,2.0,42735.03279,97.7294355
